,id,product_id,cost,created_at,sold_at,product_category,product_name,product_brand,product_sku,product_retail_price,user_id,sale_price,sold_date
1786,1787,28947,10.83,2020-09-26,0,Accessories,Diamond Supply Co Brilliant Fold Beanie - Men's,Diamond Chain,7B905B5BD19B35CF3F9D762AA6ACAA45,29.989999771118164,983.0,23.0,
1787,1788,28947,10.83,2020-05-11,0,Accessories,Diamond Supply Co Brilliant Fold Beanie - Men's,Diamond Chain,7B905B5BD19B35CF3F9D762AA6ACAA45,29.989999771118164,984.0,73.02999877929686,
1788,1789,19508,74.35,2020-10-17,1,Sweaters,Moods of Norway Men's Casper Melange Contrast Button Cardigan,Moods of Norway,1A2415C433A4D3D7634FCD104C607E26,149.0,984.0,64.94999694824219,2020-12-02
1789,1790,19508,74.35,2020-01-12,0,Sweaters,Moods of Norway Men's Casper Melange Contrast Button Cardigan,Moods of Norway,1A2415C433A4D3D7634FCD104C607E26,149.0,985.0,34.9900016784668,
1790,1791,19731,42.59,2022-04-07,1,Sweaters,French Connection Men's Auderly Yo-Yo Stripe V-Neck Sweater,French Connection,D5A92A68F9AF953B26EAFB935A054CE7,88.0,987.0,8.949999809265137,2022-04-23
1791,1792,19731,42.59,2022-01-29,0,Sweaters,French Connection Men's Auderly Yo-Yo Stripe V-Neck Sweater,French Connection,D5A92A68F9AF953B26EAFB935A054CE7,88.0,987.0,75.0,
1792,1793,19468,123.74,2020-03-15,1,Sweaters,Mens Pure Cashmere Polo Sweater,Oxfords Cashmere,AA8F9467196C7F3093D9F020E53E0FE7,269.0,988.0,25.0,2020-04-06
1793,1794,19468,123.74,2022-01-14,0,Sweaters,Mens Pure Cashmere Polo Sweater,Oxfords Cashmere,AA8F9467196C7F3093D9F020E53E0FE7,269.0,988.0,17.969999313354492,
1794,1795,19468,123.74,2020-12-09,0,Sweaters,Mens Pure Cashmere Polo Sweater,Oxfords Cashmere,AA8F9467196C7F3093D9F020E53E0FE7,269.0,989.0,65.0,
1795,1796,19468,123.74,2020-08-10,0,Sweaters,Mens Pure Cashmere Polo Sweater,Oxfords Cashmere,AA8F9467196C7F3093D9F020E53E0FE7,269.0,993.0,59.5,
1796,1797,28162,41.8,2020-02-19,1,Swim,Quiksilver Men's Cypher Mutiny Board Short,Quiksilver,89FB52E6CA126344D7C493E22AD1E1F7,65.0,993.0,40.0,2020-04-06
1797,1798,28162,41.8,2021-02-07,0,Swim,Quiksilver Men's Cypher Mutiny Board Short,Quiksilver,89FB52E6CA126344D7C493E22AD1E1F7,65.0,993.0,180.8500061035156,
1798,1799,28162,41.8,2021-02-11,0,Swim,Quiksilver Men's Cypher Mutiny Board Short,Quiksilver,89FB52E6CA126344D7C493E22AD1E1F7,65.0,993.0,14.0,
1799,1800,28162,41.8,2021-11-05,0,Swim,Quiksilver Men's Cypher Mutiny Board Short,Quiksilver,89FB52E6CA126344D7C493E22AD1E1F7,65.0,993.0,31.0,
1800,1801,28782,28.2,2021-12-05,1,Accessories,Carrera Carrera Champion/L/S Black Frame/Grey Gradient Lens 62Mm,Carrera,77B6D3DE326A27F5240F743E228E6D60,78.98999786376953,994.0,13.5,2022-01-15
1801,1802,28782,28.2,2020-08-25,0,Accessories,Carrera Carrera Champion/L/S Black Frame/Grey Gradient Lens 62Mm,Carrera,77B6D3DE326A27F5240F743E228E6D60,78.98999786376953,995.0,22.950000762939453,
1802,1803,28782,28.2,2021-02-10,0,Accessories,Carrera Carrera Champion/L/S Black Frame/Grey Gradient Lens 62Mm,Carrera,77B6D3DE326A27F5240F743E228E6D60,78.98999786376953,996.0,7.269999980926514,
1803,1804,28782,28.2,2020-03-29,0,Accessories,Carrera Carrera Champion/L/S Black Frame/Grey Gradient Lens 62Mm,Carrera,77B6D3DE326A27F5240F743E228E6D60,78.98999786376953,998.0,110.0,
1804,1805,3138,70.0,2020-10-11,1,Dresses,Adrianna Papell Women's Lace Blocked Dress,Adrianna Papell,86B20716FBD5B253D27CEC43127089BC,140.0,998.0,9.0,2020-11-21
1805,1806,3138,70.0,2020-10-03,0,Dresses,Adrianna Papell Women's Lace Blocked Dress,Adrianna Papell,86B20716FBD5B253D27CEC43127089BC,140.0,999.0,20.209999084472656,
1806,1807,11901,11.17,2022-02-24,1,Intimates,Bslingerie Womens Faux Leather Boned Zip Up Corset with Metal chain,Bslingerie,108F6A48835ED848B3EC66C2D0AFD568,22.989999771118164,1000.0,39.970001220703125,2022-04-12
1807,1808,11901,11.17,2022-04-17,0,Intimates,Bslingerie Womens Faux Leather Boned Zip Up Corset with Metal chain,Bslingerie,108F6A48835ED848B3EC66C2D0AFD568,22.989999771118164,1001.0,25.0,
1808,1809,16633,12.8,2022-04-24,1,Tops & Tees,Nautica Men's Big N Tall T-Shirt,Nautica,9274A5A0EE8785F893C95AC9420BFECF,25.0,1001.0,39.950000762939446,2022-04-28
1809,1810,16633,12.8,2021-06-07,0,Tops & Tees,Nautica Men's Big N Tall T-Shirt,Nautica,9274A5A0EE8785F893C95AC9420BFECF,25.0,1001.0,17.950000762939453,
1810,1811,16633,12.8,2021-09-12,0,Tops & Tees,Nautica Men's Big N Tall T-Shirt,Nautica,9274A5A0EE8785F893C95AC9420BFECF,25.0,1002.0,17.950000762939453,
1811,1812,21795,10.6,2021-03-15,1,Pants,Geoffrey Beene Men's Flat-Front Modern-Fit Dress Pant,Geoffrey Beene,C7498C23C40CAF66D815866FD8C0D398,25.0,1002.0,77.94999694824217,2021-04-20
1812,1813,21795,10.6,2021-07-30,0,Pants,Geoffrey Beene Men's Flat-Front Modern-Fit Dress Pant,Geoffrey Beene,C7498C23C40CAF66D815866FD8C0D398,25.0,1003.0,22.989999771118164,
1813,1814,21795,10.6,2021-01-25,0,Pants,Geoffrey Beene Men's Flat-Front Modern-Fit Dress Pant,Geoffrey Beene,C7498C23C40CAF66D815866FD8C0D398,25.0,1004.0,29.989999771118164,
1814,1815,21795,10.6,2021-06-15,0,Pants,Geoffrey Beene Men's Flat-Front Modern-Fit Dress Pant,Geoffrey Beene,C7498C23C40CAF66D815866FD8C0D398,25.0,1004.0,64.0,
1815,1816,21978,39.43,2021-04-01,1,Pants,Calvin Klein Sportswear Men's Utilitarian Stretch Cord 4 Pocket Bowery Pant,Calvin Klein,EB63DBF55A3F40D1A2EA77FD884ABD26,79.5,1005.0,66.98999786376953,2021-05-30
1816,1817,21978,39.43,2021-02-09,0,Pants,Calvin Klein Sportswear Men's Utilitarian Stretch Cord 4 Pocket Bowery Pant,Calvin Klein,EB63DBF55A3F40D1A2EA77FD884ABD26,79.5,1005.0,45.0,
1817,1818,16314,7.19,2021-05-20,1,Tops & Tees,Aeropostale Mens Graphic Tee T-Shirt - Style 3865,Aeropostale,3B86E315AE7833FE33A2BCDC954AACEE,13.989999771118164,1005.0,29.989999771118164,2021-05-29
1818,1819,16314,7.19,2022-02-17,0,Tops & Tees,Aeropostale Mens Graphic Tee T-Shirt - Style 3865,Aeropostale,3B86E315AE7833FE33A2BCDC954AACEE,13.989999771118164,1005.0,81.87000274658203,
1819,1820,28525,56.05,2020-10-12,1,Accessories,Persol Men's 0PO0714 Aviator Sunglasses,Persol,75A1F82BF4376A1BCFDC5A0BD08AC34F,155.69000244140625,1007.0,27.950000762939453,2020-12-03
1820,1821,28525,56.05,2020-08-05,0,Accessories,Persol Men's 0PO0714 Aviator Sunglasses,Persol,75A1F82BF4376A1BCFDC5A0BD08AC34F,155.69000244140625,1008.0,45.7400016784668,
1821,1822,28525,56.05,2022-04-05,0,Accessories,Persol Men's 0PO0714 Aviator Sunglasses,Persol,75A1F82BF4376A1BCFDC5A0BD08AC34F,155.69000244140625,1012.0,19.5,
1822,1823,11792,18.47,2022-02-27,1,Intimates,American Apparel Striped Chiffon Tank,American Apparel,93E687F26147261192BD29531E7EE675,38.0,1014.0,58.0,2022-04-07
1823,1824,11792,18.47,2021-11-07,0,Intimates,American Apparel Striped Chiffon Tank,American Apparel,93E687F26147261192BD29531E7EE675,38.0,1014.0,25.0,
1824,1825,11792,18.47,2020-01-16,0,Intimates,American Apparel Striped Chiffon Tank,American Apparel,93E687F26147261192BD29531E7EE675,38.0,1014.0,149.99000549316406,
1825,1826,11792,18.47,2021-04-23,0,Intimates,American Apparel Striped Chiffon Tank,American Apparel,93E687F26147261192BD29531E7EE675,38.0,1014.0,8.899999618530273,
1826,1827,1099,5.22,2022-01-04,1,Sweaters,Ladies Seamless Long Sleeve Turtleneck Top Multiple Colors Available,FineBrandShop,A0160709701140704575D499C997B6CA,12.800000190734863,1015.0,50.0,2022-02-08
1827,1828,1099,5.22,2021-07-06,0,Sweaters,Ladies Seamless Long Sleeve Turtleneck Top Multiple Colors Available,FineBrandShop,A0160709701140704575D499C997B6CA,12.800000190734863,1016.0,12.649999618530272,
1828,1829,1099,5.22,2020-01-02,0,Sweaters,Ladies Seamless Long Sleeve Turtleneck Top Multiple Colors Available,FineBrandShop,A0160709701140704575D499C997B6CA,12.800000190734863,1017.0,20.38999938964844,
1829,1830,1099,5.22,2020-05-15,0,Sweaters,Ladies Seamless Long Sleeve Turtleneck Top Multiple Colors Available,FineBrandShop,A0160709701140704575D499C997B6CA,12.800000190734863,1017.0,44.0,
1830,1831,15002,39.33,2022-05-05,1,Maternity,Feminine and Lacy long-sleeve Maternity and Nursing Pajama,Sweet Mommy,5496F40877A2DED20411A2266E86F523,86.25,1017.0,200.0,2022-05-31
1831,1832,15002,39.33,2020-12-30,0,Maternity,Feminine and Lacy long-sleeve Maternity and Nursing Pajama,Sweet Mommy,5496F40877A2DED20411A2266E86F523,86.25,1017.0,39.180000305175774,
1832,1833,19673,136.2,2022-03-21,1,Sweaters,Barbour Storm Half Zip Sweater Navy,Barbour,27C602EEA419202C123F75F17DF800E0,299.989990234375,1017.0,74.20999908447266,2022-03-26
1833,1834,19673,136.2,2020-01-24,0,Sweaters,Barbour Storm Half Zip Sweater Navy,Barbour,27C602EEA419202C123F75F17DF800E0,299.989990234375,1020.0,38.0,
1834,1835,19673,136.2,2020-01-30,0,Sweaters,Barbour Storm Half Zip Sweater Navy,Barbour,27C602EEA419202C123F75F17DF800E0,299.989990234375,1020.0,19.989999771118164,
1835,1836,20598,68.69,2022-03-04,1,Jeans,7 For All Mankind Men's Brett Modern Bootcut Jean,7 For All Mankind,E23909D8468FF4942CCEA268FBBCAFD1,119.26000213623048,1021.0,24.5,2022-03-24
1836,1837,20598,68.69,2021-09-08,0,Jeans,7 For All Mankind Men's Brett Modern Bootcut Jean,7 For All Mankind,E23909D8468FF4942CCEA268FBBCAFD1,119.26000213623048,1022.0,65.0,
1837,1838,23479,26.35,2022-02-20,1,Shorts,Zoo York Men's Varick Short,ZOO YORK,6F7790BB54A7C5D3DEA27385488A604A,50.0,1023.0,38.459999084472656,2022-03-24
1838,1839,23479,26.35,2020-03-10,0,Shorts,Zoo York Men's Varick Short,ZOO YORK,6F7790BB54A7C5D3DEA27385488A604A,50.0,1024.0,160.0,
1839,1840,23479,26.35,2020-11-28,0,Shorts,Zoo York Men's Varick Short,ZOO YORK,6F7790BB54A7C5D3DEA27385488A604A,50.0,1026.0,12.100000381469728,
1840,1841,8685,62.28,2021-12-21,1,Outerwear & Coats,Calvin Klein Women's Houndstooth,Calvin Klein,9EC0CFDC84044494E10582436E013E64,131.94000244140625,1026.0,10.0,2022-02-16
1841,1842,8685,62.28,2021-12-06,0,Outerwear & Coats,Calvin Klein Women's Houndstooth,Calvin Klein,9EC0CFDC84044494E10582436E013E64,131.94000244140625,1027.0,64.98999786376953,
1842,1843,8685,62.28,2020-09-04,0,Outerwear & Coats,Calvin Klein Women's Houndstooth,Calvin Klein,9EC0CFDC84044494E10582436E013E64,131.94000244140625,1029.0,25.0,
1843,1844,20308,58.1,2021-12-15,1,Suits & Sport Coats,Lauren by Ralph Lauren Jackets Black Solid,Lauren by Ralph Lauren,3ED14DEC416AC8E278F2375543BCF7DA,139.99000549316406,1029.0,155.0,2021-12-29
1844,1845,20308,58.1,2021-05-08,0,Suits & Sport Coats,Lauren by Ralph Lauren Jackets Black Solid,Lauren by Ralph Lauren,3ED14DEC416AC8E278F2375543BCF7DA,139.99000549316406,1030.0,54.9900016784668,
1845,1846,20493,8.8,2021-09-06,1,Suits & Sport Coats,Classy Men's Vertical Tone on Tone Stripes Champagne Vest Tie Bowtie and Hanky 4 Piece Set (Large),King Formal Wear,99E104DA4F384281F6A46925E49821B2,24.989999771118164,1030.0,49.5,2021-09-11
1846,1847,20493,8.8,2020-04-27,0,Suits & Sport Coats,Classy Men's Vertical Tone on Tone Stripes Champagne Vest Tie Bowtie and Hanky 4 Piece Set (Large),King Formal Wear,99E104DA4F384281F6A46925E49821B2,24.989999771118164,1030.0,35.959999084472656,
1847,1848,20493,8.8,2022-05-08,0,Suits & Sport Coats,Classy Men's Vertical Tone on Tone Stripes Champagne Vest Tie Bowtie and Hanky 4 Piece Set (Large),King Formal Wear,99E104DA4F384281F6A46925E49821B2,24.989999771118164,1030.0,25.0,
1848,1849,3324,4.14,2022-04-29,1,Dresses,Allegra K Women Two Color Scoop Neck Sleeveless Casusal Chiffon Dress,Allegra K,3CE6D3C8830D27EC2E6A1936ECBAA514,9.90999984741211,1030.0,61.54999923706056,2022-05-30
1849,1850,3324,4.14,2020-09-14,0,Dresses,Allegra K Women Two Color Scoop Neck Sleeveless Casusal Chiffon Dress,Allegra K,3CE6D3C8830D27EC2E6A1936ECBAA514,9.90999984741211,1031.0,68.97000122070312,
1850,1851,3324,4.14,2021-10-02,0,Dresses,Allegra K Women Two Color Scoop Neck Sleeveless Casusal Chiffon Dress,Allegra K,3CE6D3C8830D27EC2E6A1936ECBAA514,9.90999984741211,1031.0,50.0,
1851,1852,3324,4.14,2020-02-05,0,Dresses,Allegra K Women Two Color Scoop Neck Sleeveless Casusal Chiffon Dress,Allegra K,3CE6D3C8830D27EC2E6A1936ECBAA514,9.90999984741211,1032.0,25.0,
1852,1853,4019,25.0,2022-04-21,1,Dresses,Sexy Strapless Satin Tube Pleated Cocktail Party Evening Mini Dress,Hot from Hollywood,7FC63FF01769C4FA7D9279E97E307829,49.9900016784668,1032.0,16.989999771118164,2022-05-31
1853,1854,4019,25.0,2021-06-08,0,Dresses,Sexy Strapless Satin Tube Pleated Cocktail Party Evening Mini Dress,Hot from Hollywood,7FC63FF01769C4FA7D9279E97E307829,49.9900016784668,1032.0,22.020000457763672,
1854,1855,9713,50.75,2022-04-13,1,Sleep & Lounge,Midnight by Carole Hochman Women's Timeless Love Pajama,Carole Hochman,D5776AEECB3C45AB15ADCE6F5CB355F3,85.0,1032.0,54.0,2022-06-03
1855,1856,9713,50.75,2020-05-05,0,Sleep & Lounge,Midnight by Carole Hochman Women's Timeless Love Pajama,Carole Hochman,D5776AEECB3C45AB15ADCE6F5CB355F3,85.0,1033.0,32.0,
1856,1857,11080,5.28,2022-05-18,1,Intimates,Vanity Fair Women's Tailored Seamless Hipster,Vanity Fair,3F13CF4DDF6FC50C0D39A1D5AEB57DD8,9.5,1034.0,49.450000762939446,2022-06-02
1857,1858,11080,5.28,2021-11-22,0,Intimates,Vanity Fair Women's Tailored Seamless Hipster,Vanity Fair,3F13CF4DDF6FC50C0D39A1D5AEB57DD8,9.5,1035.0,39.9900016784668,
1858,1859,11080,5.28,2021-03-22,0,Intimates,Vanity Fair Women's Tailored Seamless Hipster,Vanity Fair,3F13CF4DDF6FC50C0D39A1D5AEB57DD8,9.5,1037.0,52.0,
1859,1860,12240,12.16,2022-05-12,1,Intimates,Laura White Push-up Bra Bikini High Quality Set Marie #SL101010W SET,Laura,B750F74544CB00C138079607276995E9,22.950000762939453,1037.0,39.9900016784668,2022-06-03
1860,1861,12240,12.16,2020-07-23,0,Intimates,Laura White Push-up Bra Bikini High Quality Set Marie #SL101010W SET,Laura,B750F74544CB00C138079607276995E9,22.950000762939453,1038.0,79.5,
1861,1862,21552,35.74,2020-03-06,1,Jeans,RVCA Men's Romero Ii Denim Pant,RVCA,6281642964070C8FC6DF23720EE81281,69.0,1038.0,59.5,2020-03-08
1862,1863,21552,35.74,2020-11-07,0,Jeans,RVCA Men's Romero Ii Denim Pant,RVCA,6281642964070C8FC6DF23720EE81281,69.0,1039.0,15.880000114440918,
1863,1864,10032,31.69,2021-11-05,1,Sleep & Lounge,Hospital Patient Gown Designer Gownies,Gownies,C63A5650DCD0BF04B35BD712466010BC,49.9900016784668,1040.0,50.0,2021-12-30
1864,1865,10032,31.69,2020-05-28,0,Sleep & Lounge,Hospital Patient Gown Designer Gownies,Gownies,C63A5650DCD0BF04B35BD712466010BC,49.9900016784668,1041.0,45.950000762939446,
1865,1866,10032,31.69,2020-01-23,0,Sleep & Lounge,Hospital Patient Gown Designer Gownies,Gownies,C63A5650DCD0BF04B35BD712466010BC,49.9900016784668,1041.0,35.27000045776367,
1866,1867,19051,38.28,2021-11-29,1,Sweaters,Calvin Klein Sportswear Men's Links 1/4 Zip,Calvin Klein,1464C98E03F4ACAAA81A96ADA1B8C61C,69.98999786376953,1042.0,59.0,2022-01-06
1867,1868,19051,38.28,2020-06-13,0,Sweaters,Calvin Klein Sportswear Men's Links 1/4 Zip,Calvin Klein,1464C98E03F4ACAAA81A96ADA1B8C61C,69.98999786376953,1042.0,53.970001220703125,
1868,1869,19051,38.28,2020-06-08,0,Sweaters,Calvin Klein Sportswear Men's Links 1/4 Zip,Calvin Klein,1464C98E03F4ACAAA81A96ADA1B8C61C,69.98999786376953,1042.0,39.9900016784668,
1869,1870,19051,38.28,2020-12-13,0,Sweaters,Calvin Klein Sportswear Men's Links 1/4 Zip,Calvin Klein,1464C98E03F4ACAAA81A96ADA1B8C61C,69.98999786376953,1042.0,157.88999938964844,
1870,1871,22705,13.13,2022-04-26,1,Shorts,Burnside Men's Saint Pigmented Chino Short,Burnside,04D4933024367D04B052B3C62FC56F32,25.0,1042.0,44.400001525878906,2022-05-08
1871,1872,22705,13.13,2020-01-21,0,Shorts,Burnside Men's Saint Pigmented Chino Short,Burnside,04D4933024367D04B052B3C62FC56F32,25.0,1042.0,49.5,
1872,1873,22705,13.13,2022-03-23,0,Shorts,Burnside Men's Saint Pigmented Chino Short,Burnside,04D4933024367D04B052B3C62FC56F32,25.0,1043.0,32.0,
1873,1874,22705,13.13,2020-01-09,0,Shorts,Burnside Men's Saint Pigmented Chino Short,Burnside,04D4933024367D04B052B3C62FC56F32,25.0,1043.0,133.52999877929688,
1874,1875,24358,33.91,2022-04-23,1,Outerwear & Coats,RVCA Men's Puffer Fleece Jacket,RVCA,3548E4682A626FB125C56420344F8836,72.0,1044.0,34.9900016784668,2022-05-07
1875,1876,24358,33.91,2022-02-21,0,Outerwear & Coats,RVCA Men's Puffer Fleece Jacket,RVCA,3548E4682A626FB125C56420344F8836,72.0,1046.0,44.77999877929688,
1876,1877,24358,33.91,2022-01-28,0,Outerwear & Coats,RVCA Men's Puffer Fleece Jacket,RVCA,3548E4682A626FB125C56420344F8836,72.0,1046.0,89.5,
1877,1878,26852,18.24,2022-03-17,1,Sleep & Lounge,Harbor Bay Big & Tall Waffle-Knit Kimono Robe,Harbor Bay,4A79A7EDE1F5C12290122E93A1331A7E,48.0,1047.0,28.0,2022-05-11
1878,1879,26852,18.24,2021-03-14,0,Sleep & Lounge,Harbor Bay Big & Tall Waffle-Knit Kimono Robe,Harbor Bay,4A79A7EDE1F5C12290122E93A1331A7E,48.0,1047.0,49.93999862670898,
1879,1880,26852,18.24,2020-08-03,0,Sleep & Lounge,Harbor Bay Big & Tall Waffle-Knit Kimono Robe,Harbor Bay,4A79A7EDE1F5C12290122E93A1331A7E,48.0,1048.0,61.950000762939446,
1880,1881,12557,6.02,2022-03-07,1,Intimates,Fashion Forms Breast Petals 6-pack Nude,Fashion Forms,005F91955FF9FC532184BA7566F088FD,11.0,1048.0,33.47999954223633,2022-04-08
1881,1882,12557,6.02,2021-10-16,0,Intimates,Fashion Forms Breast Petals 6-pack Nude,Fashion Forms,005F91955FF9FC532184BA7566F088FD,11.0,1049.0,79.0,
1882,1883,12557,6.02,2021-05-01,0,Intimates,Fashion Forms Breast Petals 6-pack Nude,Fashion Forms,005F91955FF9FC532184BA7566F088FD,11.0,1050.0,40.0,
1883,1884,7082,29.76,2022-03-31,1,Shorts,Lilly Pulitzer Callahan Short 5 Shorts Hotty Pink Scorpion Bowl,Lilly Pulitzer,3BF29F38421BC1764E6F1D1545479F93,59.9900016784668,1050.0,31.989999771118164,2022-04-06
1884,1885,7082,29.76,2022-01-15,0,Shorts,Lilly Pulitzer Callahan Short 5 Shorts Hotty Pink Scorpion Bowl,Lilly Pulitzer,3BF29F38421BC1764E6F1D1545479F93,59.9900016784668,1050.0,61.0,
1885,1886,7801,157.21,2022-03-20,1,Blazers & Jackets,Rebecca Minkoff Women's Ponte Ryder Jacket,Rebecca Minkoff,C28F6AE146390A9C1B923233EF556C66,398.0,1051.0,68.0,2022-04-09
1886,1887,7801,157.21,2020-01-29,0,Blazers & Jackets,Rebecca Minkoff Women's Ponte Ryder Jacket,Rebecca Minkoff,C28F6AE146390A9C1B923233EF556C66,398.0,1051.0,26.96999931335449,
1887,1888,7801,157.21,2021-09-03,0,Blazers & Jackets,Rebecca Minkoff Women's Ponte Ryder Jacket,Rebecca Minkoff,C28F6AE146390A9C1B923233EF556C66,398.0,1052.0,69.98999786376953,
1888,1889,6493,13.93,2021-08-08,1,Shorts,2B Longer Linen Drawstring Short,2b by bebe,DEF130D0B67EB38B7A8F4E7121ED432C,26.950000762939453,1052.0,40.0,2021-09-02
1889,1890,6493,13.93,2020-09-23,0,Shorts,2B Longer Linen Drawstring Short,2b by bebe,DEF130D0B67EB38B7A8F4E7121ED432C,26.950000762939453,1053.0,48.950000762939446,
1890,1891,6493,13.93,2020-11-28,0,Shorts,2B Longer Linen Drawstring Short,2b by bebe,DEF130D0B67EB38B7A8F4E7121ED432C,26.950000762939453,1053.0,75.0,
1891,1892,6493,13.93,2020-11-29,0,Shorts,2B Longer Linen Drawstring Short,2b by bebe,DEF130D0B67EB38B7A8F4E7121ED432C,26.950000762939453,1053.0,10.0,
1892,1893,6817,10.09,2021-02-19,1,Shorts,Jeanstar Women's Helena Denim Skimmer,Jeanstar,F845CBB24A82DABDEE971C6F7719F89D,19.989999771118164,1053.0,17.329999923706055,2021-03-09
1893,1894,6817,10.09,2021-05-02,0,Shorts,Jeanstar Women's Helena Denim Skimmer,Jeanstar,F845CBB24A82DABDEE971C6F7719F89D,19.989999771118164,1053.0,36.0,
1894,1895,15801,12.69,2021-01-14,1,Plus,Woman Within Plus Size Petite Sweat Pants in easy fleece,Woman Within,948750A01B42DECB760277C873238254,24.989999771118164,1053.0,25.479999542236328,2021-03-11
1895,1896,15801,12.69,2022-04-26,0,Plus,Woman Within Plus Size Petite Sweat Pants in easy fleece,Woman Within,948750A01B42DECB760277C873238254,24.989999771118164,1053.0,128.0,
1896,1897,15801,12.69,2020-01-05,0,Plus,Woman Within Plus Size Petite Sweat Pants in easy fleece,Woman Within,948750A01B42DECB760277C873238254,24.989999771118164,1054.0,26.0,
1897,1898,4642,41.73,2019-11-28,1,Jeans,Not Your Daughter's Jeans Women's Plus-Size Greta Trouser,Not Your Daughter's Jeans,63C17D596F401ACB520EFE4A2A7A01EE,75.5999984741211,1054.0,34.9900016784668,2020-01-17
1898,1899,4642,41.73,2022-01-05,0,Jeans,Not Your Daughter's Jeans Women's Plus-Size Greta Trouser,Not Your Daughter's Jeans,63C17D596F401ACB520EFE4A2A7A01EE,75.5999984741211,1055.0,18.989999771118164,
1899,1900,11042,10.01,2020-01-02,1,Intimates,Wacoal Women's Flirt Alert Bikini,Wacoal,35769AF2909A9593B22F8B832AE7600E,18.0,1055.0,14.970000267028809,2020-01-19
1900,1901,11042,10.01,2021-09-05,0,Intimates,Wacoal Women's Flirt Alert Bikini,Wacoal,35769AF2909A9593B22F8B832AE7600E,18.0,1055.0,44.25,
1901,1902,20296,44.24,2022-01-20,1,Suits & Sport Coats,Marc Ecko Men's Trim Fit 2 Button Side Vent Black Stripe Coat,Marc Ecko,9C4AB73AB173DBACC3FA5849E0B20922,114.91000366210938,1057.0,6.989999771118164,2022-03-20
1902,1903,20296,44.24,2021-09-04,0,Suits & Sport Coats,Marc Ecko Men's Trim Fit 2 Button Side Vent Black Stripe Coat,Marc Ecko,9C4AB73AB173DBACC3FA5849E0B20922,114.91000366210938,1057.0,25.0,
1903,1904,20296,44.24,2020-11-18,0,Suits & Sport Coats,Marc Ecko Men's Trim Fit 2 Button Side Vent Black Stripe Coat,Marc Ecko,9C4AB73AB173DBACC3FA5849E0B20922,114.91000366210938,1057.0,21.989999771118164,
1904,1905,1369,59.86,2022-01-12,1,Sweaters,Sutton Studio Women's Cashmere Solid V-neck Plus,Sutton Studio,0E3A37AA85A14E359DF74FA77EDED3F6,119.9499969482422,1057.0,44.9900016784668,2022-01-14
1905,1906,1369,59.86,2021-05-13,0,Sweaters,Sutton Studio Women's Cashmere Solid V-neck Plus,Sutton Studio,0E3A37AA85A14E359DF74FA77EDED3F6,119.9499969482422,1059.0,395.0,
1906,1907,1369,59.86,2021-03-24,0,Sweaters,Sutton Studio Women's Cashmere Solid V-neck Plus,Sutton Studio,0E3A37AA85A14E359DF74FA77EDED3F6,119.9499969482422,1059.0,50.0,
1907,1908,5351,11.82,2022-01-09,1,Pants & Capris,Collections Etc - Plush Velour Elastic Drawstring Waist Pant,Samanthas Style Shoppe,B5C24AB1DDC1AECD658A6CD39EB2362D,21.96999931335449,1059.0,19.93000030517578,2022-01-15
1908,1909,5351,11.82,2021-05-07,0,Pants & Capris,Collections Etc - Plush Velour Elastic Drawstring Waist Pant,Samanthas Style Shoppe,B5C24AB1DDC1AECD658A6CD39EB2362D,21.96999931335449,1060.0,9.989999771118164,
1909,1910,6952,7.83,2021-05-14,1,Shorts,JOU JOU Stretch Premium Long Denim Shorts W/ Bleach Splotching [244-512],Jou Jou,A61F27AB2165DF0E18CC9433BD7F27C5,15.0,1060.0,54.41999816894531,2021-06-28
1910,1911,6952,7.83,2020-03-14,0,Shorts,JOU JOU Stretch Premium Long Denim Shorts W/ Bleach Splotching [244-512],Jou Jou,A61F27AB2165DF0E18CC9433BD7F27C5,15.0,1060.0,31.840000152587887,
1911,1912,743,13.12,2021-05-18,1,Tops & Tees,FEA Juniors Twilight Breaking Dawn Part 1 Cullen Crest and Ferns Tissue Tee,FEA,5C572ECA050594C7BC3C36E7E8AB9550,25.0,1063.0,29.989999771118164,2021-06-20
1912,1913,743,13.12,2021-09-29,0,Tops & Tees,FEA Juniors Twilight Breaking Dawn Part 1 Cullen Crest and Ferns Tissue Tee,FEA,5C572ECA050594C7BC3C36E7E8AB9550,25.0,1065.0,35.9900016784668,
1913,1914,4015,15.48,2021-05-29,1,Dresses,Patty Women Black One Shoulder Crochet Lace Cocktail Mini Dress,Patty,587524833EAF98EB779A387E33768C6A,31.979999542236328,1065.0,13.119999885559082,2021-06-20
1914,1915,4015,15.48,2022-02-02,0,Dresses,Patty Women Black One Shoulder Crochet Lace Cocktail Mini Dress,Patty,587524833EAF98EB779A387E33768C6A,31.979999542236328,1065.0,399.0,
1915,1916,2790,9.75,2021-07-28,1,Active,Woman Within Plus Size Pants sweats with rib cuffs in fleece,Woman Within,EC0BFD000F253EFF3ACB1043E1C06979,24.989999771118164,1065.0,178.97999572753906,2021-08-04
1916,1917,2790,9.75,2020-03-29,0,Active,Woman Within Plus Size Pants sweats with rib cuffs in fleece,Woman Within,EC0BFD000F253EFF3ACB1043E1C06979,24.989999771118164,1065.0,25.75,
1917,1918,5888,5.09,2021-07-18,1,Leggings,Tattoo Love Me Heart Capri Calf Leggings Stretch White,SK Hat shop,0A54B19A13B6712DC04D1B49215423D8,7.949999809265136,1065.0,22.989999771118164,2021-09-16
